改头换面;gǎi tóu huàn miàn;changer de tête et de visage;changer d’aspect pour donner le change;donner une nouvelle apparence à…;un changement superficiel;sous une forme déguisée;se présenter sous une autre forme;;vieille chanson sur un air nouveau ;faire peau neuve.;;;
国难当头;guó nàn dāng tóu;malheur du pays devant la tête;la nation est en face d'un malheur fatal;le pays se trouve en danger;se trouver en face d'un malheur national.;;;;;;;;
鬼头鬼脑;guǐ tóu guǐ nǎo;tête de démon et de diable;sournois, insidieux, perfide.;;;;;;;;;;
灰头土脸;huī tóu  tǔ liǎn;tête poussiéreuse et visage terreux;peu soigné de sa personne.;;;;;;;;;;
回头是岸;huí tóu shì àn;si on tourne la tête, on retrouve le rivage;il suffit de revenir sur son erreur pour recouvrer le droit chemin;revenir dans le droit chemin;il n'est jamais trop tard pour se corriger (pour s'amender, pour bien faire).;;;;;;;;
昏头昏脑;hūn tóu hūn nǎo;tête brouillée;avoir l'esprit brouillé;être dans le brouillard;écervelé;un esprit brouillon;un esprit confus;;perdre la tête (le nord).;;;;
疾首蹙额;jí shǒu cù 'é;avoir mal à la tête et froncer les sourcils;ressentir du dégoût (de la répugnance, de l’écœurement) insurmontable. ;;;;;;;;;;
绞尽脑汁;jiǎo jìn nǎo zhī;se creuser la cervelle ;mettre son esprit à la torture pour…;;se pressurer le cerveau (Fam.);se casser la tête;;se torturer les méninges (l’esprit, l’intellect).;;;;;
倔头倔脑;juè tóu juè nǎo ;têtu;entêté.;;;;;;;;;;
交头接耳;jiāo tóu jiē ěr;se croiser la tête et l’oreille;;parler de bouche à oreille;s'aborder en chuchotant;glisser un mot de bouche à oreille;chuchoter à l’oreille.;;;;;;
焦头烂额;jiāo tóu làn é; avoir la tête brûlée et le front cuit;être dans un état piteux;avoir toutes les peines du monde à s'acquitter d'une tâche;être tout déconfit;aspect abattu;air lamentable et épuisé;en avoir plein le dos.;;;;;
科头跣足;kē tóu xiǎn zú;tête découverte et pieds nus;être dans une extrême misère;;être dans la mélasse (Fam.);ne pas respecter les règles de bienséance;être sans-gêne.;;;;;;
冷水浇头;lěng shuǐ jiāo tou;recevoir une douche froide sur la tête;se faire doucher;subir une désillusion brutale. ;;;;;;;;;
愣头愣脑;lèng tóu lèng nǎo;tête et cervelle ahuries;air niais;lourdaud;manquer de finesse;agir sans réflexion;un écervelé;un risque-tout;tête brûlée;se conduire comme un mufle (Aussi  呆头呆脑 dāi tóu dāi nǎo傻头傻脑 shǎ tóu shǎ nǎo).;;;
埋头伏案;mái tóu fú’àn;plonger la tête dans ses livres;se plonger dans ses livres;s'absorber dans ses études (dans ses recherches);pâlir sur son travail.;;;;;;;;
埋头苦干;mái tóu kǔ gàn;plonger la tête et travailler dur;;travailler dur (d’arrache-pied, avec acharnement, avec application);s’acharner sur son travail;faire des efforts assidus;travailleur, bosseur (Fam.).;;;;;;
茫无头绪;máng wú tóu xù;ne pas savoir où est la tête;ne savoir comment s'y prendre;ne pas savoir par quel bout commencer;n'y rien comprendre;plein gâchis;sens dessus dessous.;;;;;;
没头没脑;méi tóu méi nǎo;n’avoir ni tête ni cerveau;agir d’une manière désordonnée. ;;;;;;;;;;
没头没尾;méi tóu méi wěi;sans queue ni tête;ni début ni fin;sans esprit de suite;incomplet.;;;;;;;;
蒙头转向;méng tóu zhuǎn xiàng;tête couverte et désorientée;cerveau confus;être désorienté;;perdre le nord.;;;;;;;
木头木脑;mù tou mù nǎo;tête et cervelle en bois;lourd d’esprit;avoir l’esprit obtus. ;;;;;;;;;
脑满肥肠;nǎo mǎn féi cháng;avoir l'esprit obtus (bouché) et le ventre plein;l'esprit engourdi d'un homme gros et gras;propre à rien sinon à se remplir le ventre;un gros lard;être gros comme un moine;homme bien nourri mais sans culture;;un gros plein de soupe (Fam.) (Aussi  肠肥脑满 cháng féi nǎo mǎn).;;;;
蔫头耷脑;niān tóu dān ǎo;avoir la tête baissée;avoir l'air abattu.;;;;;;;;;;
蓬头历齿;péng tóu lì chǐ;tête hirsute et dents rares;vieillard;de grand âge.;;;;;;;;;
蓬头垢面;péng tóu gòu miàn;tête ébouriffée et visage crasseux;toilette négligée;une piètre allure.;;;;;;;;;
劈头盖脑;pī tóu gài nǎo;donner des coups en pleine tête;frapper quelqu'un en pleine figure;une rude charge.;;;;;;;;;
披头散发;pī tóu sàn fā;avoir les cheveux ébouriffés (en broussaille, embroussaillés);être dépeigné (échevelé, coiffé en coup de vent);cheveux au vent.;;;;;;;;;
劈头盖脸;pī tóu gài liǎn;assener un rude coup à la tête de quelqu'un;une rude charge (charge furieuse).;;;;;;;;;;
评头品足;píng tóu pǐn zú;juger quelqu'un depuis la coiffure jusqu’à la chaussure;(aimer à) chicaner (être pointilleux);trouver toujours à redire;faire des remarques à tout propos;porter un jugement sur l'apparence de quelqu'un;être pointilleux sur des vétilles (Aussi  评头论足 píng tóu lùn zú品头论足 pǐn tóu lùn zú).;;;;;;
掐头去尾;qiā tóu qù wěi;en enlever la tête et rogner la queue;en supprimer le début et la fin;écourter la citation d'un texte;raccourcir un récit;enlever la partie inutile. ;;;;;;;
千头万绪;qiān tóu wàn xù;mille têtes et dix mille ordrescomme un écheveau emmêlé (embrouillé)enchevêtrement d'idées inextricable;avoir mille et une tâches à faire.;;;;;;;;;;
翘首而望;qiáo shǒu ér wàng;lever la tête pour regarder (pour voir).;;;;;;;;;;;
囚首垢面;qiú shǒu  gòu miàn;tête de condamné et visage sale;visage malpropre et chevelure en désordre;piètre prestance.;;;;;;;;;
群龙无首;qún lóng wú shǒu;il manque une tête dans cette équipe;il manque un chef.;;;;;;;;;;
人头畜鸣;rén tóu chù míng;avoir une tête d’homme mais pousser des cris de bête;monstre à physionomie humaine. ;;;;;;;;;;
三头六臂;sān tóu liù bì;un colosse à trois têtes et six bras;avoir une force surhumaine;être d'une capacité prodigieuse.;;;;;;;;;
搔首踟蹰;sāo shǒu chí chú;hésiter en se grattant la tête;réfléchir intensément.;;;;;;;;;;
搔首弄姿;sāo shǒu nòng zī;se gratter la tête et prendre des postures;faire mille manières pour plaire;flirter, séduire  faire le coquet (ou la coquette) envers quelqu'un;faire la mijaurée;minauder (Aussi  搔头弄姿 sāo tóu nòng zī).;;;;;;;
搔头摸耳;sāo tóu mō ěr;se gratter la tête et se frotter l’oreille d’embarras;être dans la plus grande perplexité;;;;;;;;;;
身首分离;shēn shǒu yì chù ;le corps et la tête séparés;être mort;;;;;;;;;;
神头鬼脑;shen tóu guǐ nǎo;tête de dieu, cervelle de diable;individu mystérieux. ;;;;;;;;;;
缩头缩脑;suō tóu suō nǎo;rentrer la tête dans les épaules;avoir peur de s’exposer;reculer devant les responsabilités.   ;;;;;;;;;
探头探脑;tàn tóu tàn nǎo;tendre la tête;regarder quelque chose à la dérobée;épier;regarder et écouter furtivement.;;;;;;;;
土头土脑;tǔ tóu tǔ nǎo ; la tête couverte de terre; rustique, campagnard, rustaud;;;;;;;;;;
铜头铁额;tóng tóu tiě ’é;tête de bronze et front de fer;homme intrépide et audacieux.;;;;;;;;;;
头昏眼花;tóu hūn yǎn huā;tête brouillée et yeux troublés;vertige.;;;;;;;;;;
头角崭然;tóu jiǎo zhǎn rán;les cornes se dressent sur sa tête;jeune talent qui commence à pointerjeune homme prometteur (Aussi  头角峥嵘 tóu jiǎo zhēng róng). ;;;;;;;;;;
头面人物;tóu miàn rén wù;personne à la tête portant parure;personnage de premier plan;personne en vue;figure de proue;ténor;vedette.  ;;;;;;
头破血流;tóu pò xuè liú;se casser la tête contre un mur;subir une défaite écrasante (cuisante);être écrasé;;se casser le nez;;être battu à plate couture;;;;;
头上安头;tóu shàng ān tóu;mettre une tête sur une tête;faire une superposition inutile;faire une accumulation superflue;faire double emploi.;;;;;;;;
头疼脑热;tóu téng nǎo rè;avoir mal à la tête et de la fièvre;être malade.;;;;;;;;;;
头童齿豁;tóu tóng chǐ huō;tête chauve et dents tombées;décrépit.;;;;;;;;;;
头痛齿豁;tóu tòng chǐ huō;tête chauve, dents tombées;chauve et édenté;vieillard. ;;;;;;;;;
头头脑脑;tóutóu nǎonǎo;tête et cervelle;chef (tête) de file;personne qui assume des responsabilités;chef.;;;;;;;;
头晕目眩;tóu yūn mù xuàn;la tête tourne et les yeux sont éblouis;avoir le vertige;avoir un éblouissement. ;;;;;;;;;
头重脚轻;tóu zhòng jiǎo qīng;tête lourde et pieds faibles;déséquilibré (disproportionné);;colosse aux pieds d’argile. ;;;;;;;;
顽石点头;wán shí diǎn tóu;les pierres brutes hochent la tête;être très persuasif (concluant, probant, convaincant).;;;;;;;;;;
枭首示众;xiāo shǒu shì zhòng;décapiter et exposer la tête en public.;;;;;;;;;;;
摇头晃脑;yáo tóu huàng nǎo;remuer la tête d’un air satisfait;se pourlécher;;s’en lécher les babines. ;;;;;;;;
摇头摆尾;yáo tóu bǎi wěi;se balancer la tête et la queue;se balancer (se dodeliner) d'un air suffisant;être satisfait de soi ;;;;;;;;;
迎头痛击;yíng tóu tòng jī;frapper fort la tête (de l’ennemi);attaquer quelqu'un de front;affronter quelqu'un;porter un coup cinglant à l’adversaire.;;;;;;;;
油头粉面;yóu tóu fěn miàn;tête huilée et visage enfariné;femme trop fardée et pommadée. ;;;;;;;;;;
油头滑脑;yóu tóu huá nǎo;tête huilée et cervelle glissante;être léger (désinvolte, irrévérencieux);être rusé (malin, madré, roublard);personne peu fiable.;;;;;;;;
有头有脸;yǒu tóu yǒu liǎn;avoir une tête et un visage;être respecté.;;;;;;;;;;
有头有尾;yǒu tóu yǒu wěi;avoir la tête et la queueavoir un début et une fin;avoir de l'esprit de suite;faire quelque chose du début à la fin.;;;;;;;;;
有头无尾;yǒu tóu wú wěi;avoir la tête sans la queue;manquer d'esprit de suite;être inconséquent (dans ses idées, sa conduite, ses paroles, ses procédés);être incohérent.;;;;;;;;
晕头转向;yūn tóu zhuǎn xiàng;la tête lui tourne et il perd le sens d'orientation;avoir l'esprit troublé et être désorienté;perdre tout sens de l’orientation.;;;;;;;;;
贼头鼠脑;zéi tóu shǔ nǎo;tête de voleur et cervelle de rat;air louche;mine suspecte;;;;;;;;;
针头线脑;zhēn tóu xiàn nǎo;tête (bouts) de fil et aiguille;nécessaire de couture.;;;;;;;;;;
万头攒动;wàn tóu cuándòng;un grouillement de dix mille têtes;rue qui grouille de monde;être noir de gens. ;;;;;;;;;
无头无尾;wú tóu wú wěi; n'avoir ni queue ni tête ;sans queue ni tête. ;;;;;;;;;;
罪魁祸首;zuì kuí huò shǒu;criminel en chef;meneur;le principal coupable.;;;;;;;;;
脉相承;yī mài xiāng chéng;hériter de la même veine;venir en droite ligne de. . . ;venir de la même lignée de. . . ;être la continuation de quelque chose;être un vrai disciple;;;;;;;
大腹便便;dà fù piànpiàn;un gros ventru (capitaliste) au gros ventre;avoir un ventre rebondi;pansu (ventru);avoir la panse pleine (Fam.);avoir de la brioche (Fam.);;être gros comme une barrique (Fam.).;;;;;
腹背受敌;fù bèi shòu dí;être attaqué par le ventre et le dos;être attaqué par devant et par derrière;être pris en tenaille;se trouver pris entre deux feux.;;;;;;;;
腹诽心谤;fù fěi xīn bàng;le ventre calomnie et le cœur médit;calomnier, diffamer;garder de la rancune et médire;;;;;;;;;
腹心之疾;fù xīn zhī jí;ventre et cœur malades;maladie mortelle;partie vitale, point sensible;subir des dommages de la part de proches. ;;;;;;;;
腹有鳞甲;fù yǒu lín jiǎ;au ventre couvert d’une carapace d’écailles;nourrir des intentions sournoises. ;;;;;;;;;;
令人捧腹;lìng rén pěng fù;faire en sorte qu’autrui se tienne le ventre;faire tordre de rire;;se dilater la rate (Fam.).;;;;;;;;
满腹狐疑;mǎn fù hú yí;avoir le ventre (le cœur) plein de doutes;il reste beaucoup de points d’interrogation;ressentir de la suspicion;concevoir de nombreux soupçons.;;;;;;;;
满腹经纶;mǎn fù jīng lún;avoir une bibliothèque dans le ventre (la tête);;être savant jusqu’aux dents.;;;;;;;;;
满腹牢骚;mǎn fù láo sāo;le ventre rempli de plaintes;avoir le cœur plein de contrariétés;être plein de rancœur (de ressentiment);avoir des griefs (des doléances) contre quelqu'un.;;;;;;;;
满腹珠玑;mǎn fù zhū jī;avoir des perles et des pierres précieuses plein le ventre;avoir une foule d’idées;être très inventif.;;;;;;;;;
皮里阳秋;pí lǐ yáng qiū;le soleil et l’automne dans le ventre;garder pour soi le positif ou le négatif;porter un jugement en son for intérieur;garder pour soi ses sentiments;;;;;;;;
捧腹大笑;pěng fù dà xiào;rire aux éclats en se tenant les côtes;se tordre de rire ;;rire comme un bossu ;;se dilater la rate;;rire à ventre déboutonné.;;;;
剖腹藏珠;pōu fù cáng zhū;s’ouvrir le ventre pour cacher des perles;mourir pour de l’argent.;;;;;;;;;;
食不果腹;shí bù guǒ fù;pas assez de nourriture pour remplir le ventre;ne pas avoir assez de vivres pour assouvir sa faim;être un crève-la-faim. ;;;;;;;;;
噬脐莫及;shì qí mò jí;il est impossible de se mordre le nombril;il est trop tard pour se repentir;être rongé de regrets inutiles;;à chose faite, point de remède (Prov.).;;;;;;;
胎死腹中;tāi sǐ fù zhōng;fœtus mort dans l’utérus;abandonner un projet nouvellement conçu;laisser tomber un ouvrage à peine commencé.;;;;;;;;;
坦腹东床;tǎn fù dōng chuáng;comme l’homme qui gît ventre nu dans la chambre de l’est;un gendre digne, un bon gendre.;;;;;;;;;;
枵腹从公;xiāo fù cóng gōng;s’appliquer aux affaires publiques avec le ventre creux;se consacrer à son travail au point d’en oublier le manger;pâlir sur ses fonctions.;;;;;;;;;
指腹为亲;zhǐ fù wéi qīn;fiancer les enfants encore dans le sein de leur mère;contracter le mariage de deux enfants qui ne sont pas encore nés.;;;;;;;;;;
赤胆忠心;chì dǎn zhōng xīn;bile rouge, cœur fidèle;un cœur plein de dévouement;faire preuve de dévouement et de fidélité absolue;d’une loyauté et d’une fidélité à toute épreuve.;;;;;;;;
胆大包天;dǎn dà bāo tiān;avoir une vésicule biliaire assez grande pour entourer le ciel;faire preuve d’une grande témérité (une hardiesse extraordinaire);;avoir mangé du lion;;;;;;;;
大胆放手;dà dǎn fàng shǒu;laisser libre cours à sa bile (son courage);laisser les mains libres à quelqu'un;donner le champ libre (carte blanche) à quelqu’un. ;;;;;;;;;
胆颤心寒;dǎn chàn xīn jīng;bile tremblante et cœur froid;trembler de peur;frémir de crainte;être pris de panique;claquer des dents de peur;être dans les transes;;;;;;
胆大心细;dǎn dà xīn xì;grande vésicule biliaire mais cœur fin;être audacieux mais circonspect;être brave mais prudent.;;;;;;;;;
胆大如斗;dǎn dà rú dòu;avoir une vésicule biliaire aussi grosse qu’un boisseau;faire preuve d'une bravoure exceptionnelle. ;;;;;;;;;;
胆大如牛;dǎn dà rú niú;avoir une vésicule biliaire de bœuf;faire preuve d’une bravoure exceptionnelle. ;;;;;;;;;;
胆大妄为;dǎn dà wàng wéi;grande vésicule et action téméraire;agir avec témérité (une hardiesse imprudente, effronterie, insolence);agir sans scrupule;effronté (hardi);ne douter de rien ;avoir toutes les audaces;être un casse-cou.;;;;;
胆小怕事;dǎn xiǎo pà shì;petite vésicule qui craint tout;être d’un naturel peureux;avoir peur de s’exposer. ;;;;;;;;;
剑胆琴心;jiàn dǎn qín xīn;à l’épée audacieuse et au cœur de musicien;courage d'un guerrier et âme de musicien.;;;;;;;;;;
酒能壮胆;jiǔ néng zhuàng dǎn;le vin peut renforcer la bile (le courage);le vin donne de l'audace;;Après bon vin bon cheval (Prov.).;;;;;;;;
色胆包天;sè dǎn bāo tiān;la vésicule biliaire d’un homme sensuel peut entourer le ciel;une audace sensuelle aussi haute que le ciel;un désir d’amour d’une audace sans borne;;;;;;;;;
吐胆倾心;tǔ dǎn qīng xīn;vomir la bile et vider le cœur;ouvrir son cœur et confier ses pensées;; parler à cœur ouvert.;;;;;;;;
闻风丧胆;wén fēng sàng dǎn;entendre le vent et puis perdre la bile;trembler de peur au moindre bruit;trembler pour un rien.;;;;;;;;;
卧薪尝胆;wò xīn cháng dǎn;coucher sur de la paille et goûter du fiel tous les jours;entretenir le ressentiment et préparer la vengeance;se baisser à conquérir.;;;;;;;;;
有胆有识;yǒu dǎn yǒu shí;avoir de la bile et des connaissances;être courageux et bien informé.;;;;;;;;;;
